Upc,Department,qty,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
076808280739,Grocery,1,n,n,Barilla:Penne,16.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
076808501087,Grocery,1,n,n,Barilla:Farfalle,16.00 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
076808502947,Grocery,1,n,n,Barilla:Rigatoni,16.00 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
076940197018,Tobacco,1,n,n,Ld Red 100 Ct,10 pk,n,n,10,1,0,n,,0,,,,,,n,,,,,,,
076940297008,Tobacco,1,n,n,Ld Red King Bx,EA,,n,1,1,0,n,,0,,,,,,n,,,,,,,
076940297015,Tobacco,1,n,n,Ld Red 100 Bx,EA,n,n,1,1,0,n,,-5,,,,,,n,,,,,,,
076940297022,Tobacco,1,n,n,Ld Blue,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
076940297039,Tobacco,1,n,n,Ld Blue 100 Bx,EA,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
076940297206,Tobacco,1,n,n,Ld Red King,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
076940297268,Tobacco,1,n,n,Ld Red Short,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
076940297275,Tobacco,1,n,n,Ld 100 Box,I CT,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
076940297299,Tobacco,1,n,n,Ld,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
076955691242,Item Tax,1,n,n,Green Label Paper Plate 9 Inch,40,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
076955693475,Item Tax,1,n,n,Paper Plates,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
076955740766,Item Tax,1,n,n,Heavy Duty Modernware,45ct,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077071034241,Item Tax,1,n,n,Foam Cooler,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
077071035491,Item Tax,1,n,n,30Qt Foam Ice Chest,1,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
077071035606,Item Tax,1,n,n,Ice Cest,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
077170101271,Item Tax,1,n,n,4 Aces Pipe Tabacco,1,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
077170126526,Item Tax,1,n,n,Obc,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
077170126540,Item Tax,1,n,n,Obc,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
077170129831,Item Tax,1,n,n,Ocb,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077189014869,Snacks,1,n,n,It'S-It:Super Sundae Ice Cream Bar,5.25 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077189017860,Snacks,1,n,n,Mint,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077189019864,Grocery,1,n,n,It'S-It:Ice Cream Treat,5.50 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077189020181,Grocery,1,n,n,Chips,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
077312004057,Item Tax,1,n,n,Ampro Pro-Style,10 oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
077312406226,Item Tax,1,n,n,Protein Styling Gel,6 Oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
077312408350,Item Tax,1,n,n,Ultra Hold Clear Ice Styling Gel,6 Oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
077312408404,Item Tax,1,n,n,Ampro Pro-Styl Protein Gel Super Hold Bonus,6 Oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
077443121128,Item Tax,1,n,n,Baby Powder,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077449505878,Grocery,1,n,n,Bit O Honey,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449505946,Grocery,1,n,n,Cherry Sours,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506035,Grocery,1,n,n,Gummy Bears,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506059,Grocery,1,n,n,Gummy Briteworms,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506110,Grocery,1,n,n,Gummy Sour Worms,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506134,Grocery,1,n,n,Gummy Worms,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506141,Grocery,1,n,n,Jelly Beans,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077449506189,Grocery,1,n,n,Orange Slices,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077567404411,Grocery,1,n,n,Popsicle:Big Stick Cherry Pineapple Bar,100,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077802447654,Item Tax,1,n,n,A,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077885710614,Grocery,1,n,n,Tapatio:Salsa Picante,5.00 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077885882007,Grocery,1,n,n,Tapatio:Hot Sauce,10.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077900001567,Grocery,1,n,n,Jimmy Dean,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077900002595,Grocery,1,n,n,Chic Honey Bis,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
077900137273,Snacks,1,n,n,Jimmy  Desan,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077900536083,Grocery,1,n,n,Jimmy Deam,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948006029,Grocery,1,n,n,Calidad:Corn De Maiz,4.13 LB,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948008030,Grocery,1,n,n,Calidad Tostadas,20pcs,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009020,Grocery,1,n,n,Calidad:Tortilla Chips,12.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009037,Snacks,1,n,n,Calidad:White Corn,12.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009068,Grocery,1,n,n,Calidad,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009075,Grocery,1,n,n,0,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009082,Grocery,1,n,n,Calidad,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
077948009105,Grocery,1,n,n,Calidzd,10oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
077975022313,Grocery,1,n,n,Snyder'S Of Hanover:Mini Fat Free,3.50 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000000283,Drinks T10,1,n,n,7-Up:Lemon-Lime Soda,1.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000000344,Drinks T10,1,n,n,7 Up,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000000382,Drinks T5,1,n,n,7 Up,12.00 OZ,,n,6,0,0,n,,0,,,,,,n,,,,,,,
078000000757,Drinks T10,1,n,n,7 Up:Diet,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000000795,Drinks T5,1,n,n,7 Up Diet,12.00 OZ,,n,6,1,0,n,,0,,,,,,n,,,,,,,
078000001112,Drinks NT 5,1,n,n,Canada Dry Blackberry,99,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000001143,Drinks T5,1,n,n,Canada Dry Ginger Ale,12.00 OZ,,n,6,1,0,n,,0,,,,,,n,,,,,,,
078000001327,Drinks T5,1,n,n,Canada Dry Cranberry Ginger Ale,12 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000001617,Drinks T5,1,n,n,7 Up,20.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000001624,Drinks T5,1,n,n,7 Up Diet,20.00 OZ,y,n,1,0,0,n,,-1,,,,,,n,,,,,,,
078000001815,Drinks T5,1,n,n,Squirt Citrus,12 oz,y,n,6,0,0,n,,0,,,,,,n,,,,,,,
078000001877,Drinks T5,1,n,n,A & W:Root Beer,12.00 OZ,,n,6,1,0,n,,0,,,,,,n,,,,,,,
078000002195,Drinks T5,1,n,n,Sunkist Berry,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000002744,Drinks T5,1,n,n,Sunkist Orange,12.00 OZ,,n,6,0,0,n,,0,,,,,,n,,,,,,,
078000003154,Drinks T5,1,n,n,Dr Pepper,12 oz,y,n,6,0,0,n,,0,,,,,,n,,,,,,,
078000003239,Drinks T5,1,n,n,Dr Pepper:Diet,12.00 OZ,,n,6,1,0,n,,0,,,,,,n,,,,,,,
078000003376,Drinks T10,1,n,n,Rc:Cola,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000004021,Drinks T5,1,n,n,Hawaiian Punch Juicy Red,20.00 OZ,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000004458,Drinks T5,1,n,n,Canada Dry Cheery,12 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000004472,Drinks T5,1,n,n,7 Up Shirlay,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000004489,Drinks T5,1,n,n,7Up Zero,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000004601,Drinks T5,1,n,n,Canada Dry Fruit,,y,n,6,1,0,n,,0,,,,,,n,,,,,,,
078000005318,Drinks T10,1,n,n,7 Up:Cherry Antioxidant,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000005547,Drinks T5,1,n,n,Cherry 7 Up:Antioxidant,20.00 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000005868,Drinks T5,1,n,n,Dr Pepper Soda,16 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000009101,Drinks T5,1,n,n,Sunkist:Cherry Limeade,12.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000010404,Drinks T5,1,n,n,7 Up,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000010411,Drinks T5,1,n,n,Diet 7-Up,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000011012,Drinks T10,1,n,n,Dr Pepper:Diet,1.25 LT,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000011654,Drinks T5,1,n,n,Catus Cooler,20oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000011692,Drinks T10,1,n,n,Stanley Fastening Sy,1,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000011807,Drinks T5,1,n,n,7 Up:12 Oz Cool Pack,12.00 PK,n,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000011814,Drinks T5,1,n,n,7 Up:Diet 12 Oz,12.00 PK,n,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000011821,Drinks T5,1,n,n,Cherry 7 Up:Caffeine Free,144.00 FL OZ,,n,12,1,0,n,,0,,,,,,n,,,,,,,
078000012149,Drinks T5,1,n,n,7 Up:12 Oz,24.00 PK,,n,24,1,0,n,,0,,,,,,n,,,,,,,
078000013283,Drinks T5,1,n,n,Crush Orange Soda,20 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000013368,Drinks T10,1,n,n,Crush Orange Soda,2 Liter,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000013528,Drinks T5,1,n,n,Crush Grape Soda,20.00 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000013566,Drinks T10,1,n,n,Crush Soda Grape,2 Liter,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000013696,Drinks T5,1,n,n,Crush Strawberry Soda,20 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000013719,Drinks T10,1,n,n,Crush Soda Strawberry,67.00 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000014143,Drinks T5,1,n,n,Crush Pineapple Soda,20 Oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000014167,Drinks T10,1,n,n,Crush Pineapple Soda,2 Liter,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000014440,Drinks T5,1,n,n,Crush Grape,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016161,Drinks T5,1,n,n,Squirt:Citrus 12 Oz Cool Pack,12.00 PK,n,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000016406,Drinks T5,1,n,n,Squirt Caffeine Free,20.00 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016451,Drinks T10,1,n,n,Squirt:Soda  Citrus Burst,33.80 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016468,Drinks T10,1,n,n,Squirt:Citrus,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016765,Drinks T5,1,n,n,Sunkist Grape,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016772,Drinks T5,1,n,n,Sunkist Strawberry,20oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000016970,Drinks T10,1,n,n,Tahitian Treat Fruit Punch,2 LT,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000017298,Drinks T10,1,n,n,Sunkist Strawberry Soda,2 L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000017311,Drinks T10,1,n,n,Sunkist Grape Soda,2 L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000017335,Drinks T10,1,n,n,Cactus Cooler,2L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000018400,Drinks T5,1,n,n,Squirt:Ruby Red,20.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000018462,Drinks T10,1,n,n,Squirt:Ruby Red,2.00 LT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000019339,Drinks T5,1,n,n,Crush Orange Soda,16 Oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000019353,Drinks T5,1,n,n,Crush Grape,16 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000019506,Drinks T5,1,n,n,Crush Orange Soda,12 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000019520,Drinks T5,1,n,n,Squirt Grapefruit Soda,12 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000019544,Drinks T5,1,n,n,7 Up Soda,12 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000020380,Drinks T5,1,n,n,Tahitian Treat,20.00 FL OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000020632,Drinks T5,1,n,n,Crush Pineapple,20 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000020656,Drinks T5,1,n,n,Sunkist Pineapple,20,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000022988,Drinks T5,1,n,n,Crush Grapefruit,20oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000023527,Drinks T10,1,n,n,Sunskist Pineapple,2 L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000023749,Drinks T5,1,n,n,Venon Energy Orignal,16 oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000023756,Drinks T5,1,n,n,Venom Energy Fruit Punch,16 oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000023763,Drinks T5,1,n,n,Venon Energy Mango,16 oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000028027,Drinks T5,1,n,n,Sunkist Lemonade,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000028676,Drinks T5,1,n,n,Venom Energy Zerosugar,16 oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000028683,Drinks T5,1,n,n,Venom Blkchrykiwi,16 oz,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000030242,Drinks T5,1,n,n,Canada Dry Ginger Ale Bottles,20 FLOZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000030266,Drinks T5,1,n,n,Canada Dfy,20oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000030273,Drinks T10,1,n,n,Canada Dry Gingerale And Orange Aid,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000031010,Drinks T5,1,n,n,Schweppes Ginger All,20 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000031102,Drinks T5,1,n,n,Crush Watermelon,1,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000031782,Drinks T5,1,n,n,New Sunkist Strawberry Lemonade,20oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000031805,Drinks T10,1,n,n,Sunkist Lemo,175,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032116,Drinks T5,1,n,n,Canada Dry Lemonade,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000032871,Drinks T10,1,n,n,Rc Cola,2lt,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032888,Drinks T10,1,n,n,Rc Cherry 2Ltr,2Ltr,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032895,Drinks T10,1,n,n,Tahitian Treat,2 literT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032901,Drinks T10,1,n,n,Sunkist Orange,2Lt,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032918,Drinks T10,1,n,n,Sunkist,2lt,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032925,Drinks T10,1,n,n,Sunkist,2Lt,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000032932,Drinks T10,1,n,n,Sun Kriat,175,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000033519,Drinks T5,1,n,n,Dr Pepper,0,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000033793,Drinks T5,1,n,n,Dr Pepper,0,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000034240,Drinks T5,1,n,n,Sunkist,20oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000034295,Drinks T10,1,n,n,Sunkist,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000034882,Drinks T5,1,n,n,Sunkist,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000035209,Drinks T5,1,n,n,Sunkist,20oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000035223,Drinks T5,1,n,n,Sunkist,20 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000035261,Drinks T5,1,n,n,Dr Pepper,12pk,y,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000035308,Drinks NT 5,1,n,n,Drpepper,20oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000035544,Drinks T10,1,n,n,Sunkist Watermelon,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000035780,Drinks T10,1,n,n,Sankist Berrylmnde,2Ltr,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000035872,Drinks T5,1,n,n,Crush,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000036367,Drinks T5,1,n,n,Sunkist,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000036381,Drinks T5,1,n,n,Sunkist,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000036404,Drinks T10,1,n,n,Sankist,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000037036,Drinks T5,1,n,n,Canada Dry,12 oz can,y,n,6,0,0,n,,0,,,,,,n,,,,,,,
078000037678,Drinks T5,1,n,n,Dr Paper Str,,n,n,1,0,0,n,,-3,,,,,,n,,,,,,,
078000037715,Drinks T5,1,n,n,Sunkist Watermelon,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000037746,Drinks T5,1,n,n,Sunkist Watermelon,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000037951,Drinks T5,1,n,n,7Up  Tropical,20oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000037982,Drinks T5,1,n,n,7Up Tropical,,y,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000038026,Drinks T10,1,n,n,Cactus,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000038040,Drinks T10,1,n,n,Sunkist Berry,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000038064,Drinks T10,1,n,n,Sunkist Str,2 Liter,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039191,Drinks T5,1,n,n,7Up Pom&Che,,,n,12,0,0,n,,0,,,,,,n,,,,,,,
078000039481,Drinks T10,1,n,n,R C,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039498,Drinks T10,1,n,n,Rc,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039511,Drinks T10,1,n,n,Sunkiststra,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
078000039528,Drinks T10,1,n,n,Sunkist Pine,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039566,Drinks T10,1,n,n,Sunkist Grape,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039573,Drinks T10,1,n,n,Sunkist Orange 2Litre,2litre,y,n,1,1,0,n,,-3,,,,,,n,,,,,,,
078000039580,Drinks T10,1,n,n,Soda T Treat 2Litre,2litre,y,n,1,1,0,n,,-1,,,,,,n,,,,,,,
078000039641,Drinks T10,1,n,n,Sunkist Soda,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
078000039665,Drinks T10,1,n,n,Cactuscooler Soda 2 Litre,2litre,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
